user,date,hashtags,full_text,favorite_count,topic
assfinance,Thu Jun 03 07:41:46 +0000 2021,[],"RT @assfinance: Olivia, founder of $ASS: The audience of Meme Culture - Gen Z
 
@FinanceMars @LeonHuobi @HuobiGlobal @fredwang_2018 @CiaraH…",0,politics
Adi200071Adi,Thu Jun 03 07:41:46 +0000 2021,"['upsc', 'culture', 'art', 'mythology']",RT @devduttmyth: Why is Ganesha considered the remover of obstacles? A scientific explanation 🤔 maybe  #upsc #culture #art #mythology #heri…,0,politics
VijayKa17849990,Thu Jun 03 07:41:45 +0000 2021,[],RT @Rajkumarchahar9: Greetings to the people of Telangana on the state’s Formation Day. The people of the state have made immense contribut…,0,politics
awspa_officiall,Thu Jun 03 07:41:45 +0000 2021,"['정우', 'JUNGWOO', 'NCT', 'NCT127_Save']","RT @j3tla9: Amoeba Culture X NCT 127

'Save'

#정우 #JUNGWOO #NCT #NCT127_Save https://t.co/MbpXsmmGnJ",0,culture
AnarchaDyke,Thu Jun 03 07:41:44 +0000 2021,[],RT @cmclymer: Federalist Society: We believe in freedom of thought and the marketplace of ideas. Safe spaces are bad. Satire is good. If yo…,0,politics
TW_in_MY,Thu Jun 03 07:41:44 +0000 2021,['Taiwan'],RT @Trending_Taiwan: #Taiwan🇹🇼is sharing its rich religious culture with the world! Swingphony at the country's @londonbiennale pavilion fe…,0,politics
CremaMoiLuvDrew,Thu Jun 03 07:41:44 +0000 2021,['VERZUZ'],RT @MJFINESSELOVER: That's why people should NOT attach Janet Jackson’s name to #VERZUZ because the so-called “leaders of the culture” that…,0,business
StarhaoXOXO,Thu Jun 03 07:41:43 +0000 2021,['NCT127'],"RT @SM_NCT_BACKUP: [!!!] To celebrate the release of #NCT127 X Amoeba Culture 'Save', join us in tweeting:

📝 NCT 127 'SAVE' OUT NOW
#⃣ NCT…",0,business
CarterChallance,Thu Jun 03 07:41:43 +0000 2021,[],RT @HoodCommieGirl: The fact that Justin Timberlake got a Verzuz invite before Janet Jackson says everything about “the culture”... https:/…,0,politics
bornthisctrl,Thu Jun 03 07:41:42 +0000 2021,[],RT @cruelwildfire: Y’all were tearing Demi apart when they talked about a fro yo shop’s problematic slogans that promote toxic diet culture…,0,politics
raissa_cbw,Thu Jun 03 07:41:42 +0000 2021,[],RT @shizunesenjuu: I’ve never seen a Bengali x Nigerian wedding but look at the culture mannnn 😭😭😭 https://t.co/3PB8rgSda4,0,politics
AndySaleen,Thu Jun 03 07:41:41 +0000 2021,[],RT @TitaniaMcGrath: It takes real courage for major corporations to display the Pride rainbow colours in our homophobic and heteronormative…,0,health
_ClaireConnelly,Thu Jun 03 07:41:41 +0000 2021,[],“Somebody should tell these cancel culture conservative snowflakes to harden up” etc.  https://t.co/0gzrGJLbTG,3,tech
Amy_Siskind,Tue Jun 01 20:08:05 +0000 2021,[],"I never thought we'd have to march while Democrats controlled the House, Senate and WH; but if elected Democrats, and especially our leadership @SenSchumer don't wake TF up and DO SOMETHING we will need to go to DC and remind them why we fought for the majority. 🇺🇸",21079,politics
ThePlumLineGS,Tue Jun 01 13:54:12 +0000 2021,[],"NEWS:

100 leading democracy scholars just issued a powerful new statement warning that our democracy is under dire threat, and that Democrats must pass sweeping federal voting rights protections, ending the filibuster to do so if necessary.

Details here:
https://t.co/qnT5XTSEUX",18697,tech
TheRickWilson,Wed Jun 02 01:12:36 +0000 2021,[],Rick Wilson: Senate Democrats are 'getting rolled daily' on voting rights and need to get bolder https://t.co/sUq9XGj1AK,14247,culture
jewl62,Thu Jun 03 07:42:39 +0000 2021,[],RT @SebGorka: Why don’t Democrats want to make election fraud harder?,0,culture
DaveWig52,Thu Jun 03 07:42:38 +0000 2021,[],RT @USATRUMPMAN1: These posts are just my opinions about the state of America. We're divided by politicians and fake media nothing else. Am…,0,politics
Gabu17763550,Thu Jun 03 07:42:37 +0000 2021,[],RT @SebGorka: Why don’t Democrats want to make election fraud harder?,0,culture
RichChick76,Thu Jun 03 07:42:33 +0000 2021,[],RT @Amy_Siskind: It's not too early for Democrats in Arizona to think about primarying @SenatorSinema for 2024.  SHE HAS TO GO!  Mark Kelly…,0,business
DockKing1,Thu Jun 03 07:42:32 +0000 2021,[],"RT @TomiLahren: Every day it becomes clearer we were right, the Democrats used coronavirus to “win” the election. Fear, mass mail-in voting…",0,business
gener_usuga,Thu Jun 03 07:42:30 +0000 2021,[],"RT @Betocoralg: Vamos a recordarle al Gobierno de 🇺🇸quien es esta señora. Favor RT.

She is in Congress thanks to vote buying, she and her…",0,health
glitterwitch9,Thu Jun 03 07:42:29 +0000 2021,[],"RT @ToneMSN: In our latest Capitol Oaf Watch, we ask just what a sizable number of Wisconsin Democrats think they're doing https://t.co/c9i…",0,tech
may_talcott,Thu Jun 03 07:42:28 +0000 2021,[],"RT @newsmax: ""Democrats have never apologized for their racist past.""

@JessieJaneDuff blasts Biden for his comments on white supremacy. ht…",0,health
BostonTeaPart_y,Thu Jun 03 07:42:27 +0000 2021,[],"@AOC "" killed over 3,000 and wrought an estimated $90B in damage...$63B...in relief... Trump administration imposed strict guidelines to ‘enforce compliance’ ...blaming [PR] of a ""long history of...corruption,"" a move which Democrats..."" were triggered over. https://t.co/evktDgKMxv",0,tech
kimberl60750076,Thu Jun 03 07:42:24 +0000 2021,[],"@Harrison_of_TX Democrats were the party of slavery, it should come only from them!",0,politics
truebonnacian,Thu Jun 03 07:42:24 +0000 2021,[],"RT @cenkuygur: I'm proud that TYT is not in any ""camp."" We point out BS of Democrats &amp; Republicans. We point out absurdities of those in ex…",0,politics
JFrusci,Thu Jun 03 07:42:18 +0000 2021,[],Kamala Harris could be the Democrats' next presidential nominee. Does she have what it takes to appeal to middle America?  https://t.co/Yyb3q9V5xE EconUS,0,politics
FAIZ1961,Thu Jun 03 07:42:18 +0000 2021,[],@HafeezA67151820 follow me and my work on Kashmir. Chair of Liberal Democrats friends of Kashmir and jklf.,0,politics
EconUS,Thu Jun 03 07:42:06 +0000 2021,[],Kamala Harris could be the Democrats' next presidential nominee. Does she have what it takes to appeal to middle America?  https://t.co/yj69uImyH5,0,politics
jennythigpen,Thu Jun 03 07:41:59 +0000 2021,[],"RT @SnarkedUpLawyer: I am blown away that Sinema doesn't recognize how disrespectful it is to TX Democrats, who are currently fighting like…",0,politics
woody56791977,Thu Jun 03 07:41:57 +0000 2021,[],RT @NPR: Voters in New Mexico are heading to the polls today to fill the House seat left vacant by now-Secretary of the Interior Deb Haalan…,0,politics
DBSenica,Thu Jun 03 07:41:51 +0000 2021,[],"RT @RBReich: .
@SenatorSinema, if the filibuster isn't ended (because you and @Sen_JoeManchin refuse to work with other senate Democrats to…",0,politics
Rebeccaloree7,Thu Jun 03 07:41:47 +0000 2021,[],"RT @l78lancer: Americans stood in lines for hours the blazing sun, and at the height of a pandemic to deliver power to the democrats in con…",0,health
NestElsewhere,Thu Jun 03 07:41:45 +0000 2021,[],"RT @anthonyzenkus: Electoral politics will not save us. We need to stop voting for Democrats, gum up the system, get in the streets and pus…",0,politics
LoveYourLifeHon,Thu Jun 03 07:41:43 +0000 2021,[],"@WheresMyArk_23 @AOC I THINK IT'S TIME WE SEND A TSUNAMI OF EMAILS/CALLS TO MANCHIN'S &amp; SINEMA'S OFFICES DEMANDING THEY VOTE WITH DEMOCRATS &amp; ABOLISH THE FILIBUSTER.  WE MUST PROMISE TO PRIMARY THEM, &amp; FUND REAL DEMOCRATS CAMPAIGNS IF THEY DO NOT.  IF THEY VOTE (R), END THEIR (D) POLITICAL CAREERS. https://t.co/dGxyPrG3Wl",0,politics
TanyaYoakum,Thu Jun 03 07:41:40 +0000 2021,[],@hotmatt2011 @SCARLET08307052 @JasonMillerinDC You know for a fact that the Republicans are the only ones making it hard for people of color to vote and refusing to teach honest history at school. That's racism from Republicans.  You can't even give an example of Democrats being racist as a party because they are not,0,politics
fullmetalcamera,Thu Jun 03 07:41:40 +0000 2021,[],RT @AvengerClitoris: Even if democrats had 65 senators they still wouldn't pass progressive policies. They're the problem.,0,politics
chemavill,Thu Jun 03 07:41:37 +0000 2021,[],"RT @lander: Ah, seems like we’re getting closer to the point at which the media starts looking into where @SenatorSinema is getting her mon…",0,politics
DJJHERRERA,Thu Jun 03 07:41:33 +0000 2021,[],"@culler_crystal @ArizonaAudit Democrats dumped millions on fake impeachment trials, you should probably sit this one out.",0,politics
Key2MiddleEast,Thu Jun 03 07:41:27 +0000 2021,[],"RT @Jerusalem_Post: Reelected in 2009, and still serving 12 years later, @Netanyahu has moved American Jews and Democrats in one direction.…",0,health
glorod3,Thu Jun 03 07:41:20 +0000 2021,[],"RT @SKYRIDER4538: So now 

You ain’t black if you don’t vote Democrat. 

You don’t know how to use the internet  if you’re minority. 

AND…",0,politics
almejandria7,Thu Jun 03 07:41:18 +0000 2021,"['IfIWas', 'Florida', 'LasCosasComoSon']","#IfIWas @KamalaHarris I wouldn't let myself be seated in the same room with @MariaFdaCabal, the Colombian senator who : 1. Is A fierce Trump supporter, even campaigned@for him in #Florida 2. Was elected thanks to election fraud. 3. Despises The Democrats. #LasCosasComoSon",0,politics
wcarter43,Thu Jun 03 07:41:16 +0000 2021,[],"@jphq2003 @DanWhitCongress @GOP Commie democrats are now tdestroying America. They gave us Bengazi, four years of Pelosi, Schumer &amp; Schiff along with co-conspirators: CNN,MSNBC,NBC, ABC,CBS &amp; terror in the streets of Chicago,NY, Portland and Seattle with BLM &amp; Antifa killing innocent people.",0,business
wyboston58,Thu Jun 03 07:41:12 +0000 2021,[],Trump’s lawyer plays a video of Democrats and celebrities advocating vio... https://t.co/RUhVLccz61 via @YouTube,0,culture
Enchanteddil,Thu Jun 03 07:41:10 +0000 2021,[],RT @Annette_Taddeo: As @GovRonDeSantis signs the historic $101.5 BILLION FL budget today let’s remember that the ONLY reason Florida even h…,0,culture
horsepower52,Thu Jun 03 07:41:01 +0000 2021,[],RT @OohFa: Democrats To Cast Marjorie Taylor Greene As The GOP Villain For 2022 - The Political Insider🇺🇸Classic replay of Saul Alinsky’s t…,0,politics
kennyscott1952,Thu Jun 03 07:40:49 +0000 2021,[],@SebGorka Democrats https://t.co/YiVpduyLTS,0,culture
GtbFrankHIll,Thu Jun 03 07:40:47 +0000 2021,[],RT @l78lancer: I don't believe that democrats are panicked. I think democratic voters are largely PISSED because some people in congress ar…,0,politics
mimie701,Thu Jun 03 07:40:44 +0000 2021,[],RT @PalmerReport: Huge win for the Democrats https://t.co/N9sWORrARV,0,politics
nicolas_corte,Thu Jun 03 07:40:44 +0000 2021,[],Dr. Richard Urso Exposes How Democrats &amp;amp; MSM Lied To Discredited Hydroxychloroquine Benefits https://t.co/e6Y0zlvozB,0,tech
MargiHester,Thu Jun 03 07:40:41 +0000 2021,[],@AaronParnas The only way Florida will turn blue in 2022 will be for the socialist democrats to find a new way to cheat.,0,politics
Sevillana8,Thu Jun 03 07:40:40 +0000 2021,[],"RT @thehill: .@PressSec: ""[President Biden's] view on the filibuster continues to be that there should be a path forward for Democrats and…",0,politics
JosephMiller41,Thu Jun 03 07:40:35 +0000 2021,[],"RT @KevinMKruse: I see the “Democrats were the party of the Klan” people are out in force today, so I’ll just repost this thread: https://t…",0,politics
andresguillen6_,Thu Jun 03 07:40:33 +0000 2021,[],"RT @Betocoralg: Vamos a recordarle al Gobierno de 🇺🇸quien es esta señora. Favor RT.

She is in Congress thanks to vote buying, she and her…",0,health
Design_Folklore,Thu Jun 03 07:40:20 +0000 2021,"['breakingnews', 'topstories', 'news', 'trending', 'mainstories', 'latestnews', 'now']",American democracy is about to show if it can save itself https://t.co/k4q7z59aOR #breakingnews #topstories #news #trending #mainstories #latestnews #now,0,politics
Enigma73551114,Thu Jun 03 07:40:18 +0000 2021,[],"RT @RBReich: .
@SenatorSinema, if the filibuster isn't ended (because you and @Sen_JoeManchin refuse to work with other senate Democrats to…",0,politics
KingGabriel___,Thu Jun 03 07:40:15 +0000 2021,[],"RT @cenkuygur: I'm proud that TYT is not in any ""camp."" We point out BS of Democrats &amp; Republicans. We point out absurdities of those in ex…",0,politics
ZachandMattShow,Thu Jun 03 07:40:12 +0000 2021,[],RT @BrandonBukas: A couple of months the GOP was trying to have Andrew Yang investigated because he was a New Yorker helping out so much in…,0,health
Andress_091,Thu Jun 03 07:40:05 +0000 2021,[],"RT @Betocoralg: Vamos a recordarle al Gobierno de 🇺🇸quien es esta señora. Favor RT.

She is in Congress thanks to vote buying, she and her…",0,health
Gospel1590AM,Thu Jun 03 07:40:02 +0000 2021,[],"Elements were hashed out behind closed doors, and Democrats have argued they were left largely in the dark as last-minute changes and entirely new provisions were pushed through.
https://t.co/JQnvfwYiGq",0,culture
RosemarieBrown3,Thu Jun 03 07:40:01 +0000 2021,[],RT @Amy_Siskind: It's not too early for Democrats in Arizona to think about primarying @SenatorSinema for 2024.  SHE HAS TO GO!  Mark Kelly…,0,business
TheStockhigh,Thu Jun 03 07:40:01 +0000 2021,[],RT @ProudSocialist: The Democrats tactic to avoid blame for refusing to use their majority to pass popular policies like the $15 minimum wa…,0,business
smyl2day,Thu Jun 03 07:39:58 +0000 2021,[],RT @AjcFisher: @JovanHPulitzer @VeritasTXgem The best news is that Dominion lost their case against Rudy Giuliani and Sidney Powell.  Democ…,0,politics
monika1916,Thu Jun 03 07:39:56 +0000 2021,['COVID19'],"RT @Jim_Jordan: Things Democrats don’t want to investigate: 

-The origin of #COVID19
-Hunter Biden’s laptop
-FISA abuse 

What are they so…",0,politics
MichaelTampaBay,Thu Jun 03 07:39:55 +0000 2021,[],RT @jondivitopod: Did the democrats cheat in the 2020 Presidential Election? Please re-tweet.,0,politics
CosmicProphet,Thu Jun 03 07:39:54 +0000 2021,[],"the Biden-Harris US Presidency. (https://t.co/kPYYzNiLco.
'Disturbing and reckless': Retired brass spread election lie in attack on Biden, Democrats
The open letter from 124 retired officers alarmed current and former military members concerned about the politicization",0,politics
EricSteeleLive,Thu Jun 03 07:39:52 +0000 2021,[],"RT @MrNukemCocaine: For all those that blamed Trumps response in February... here’s Fauci saying there was nothing to be done. 

Democrats…",0,health
sfh2019,Thu Jun 03 07:39:48 +0000 2021,"['BuildBackBetter', 'ForThePeople', 'KillTheJimCrowFilibuster', 'EndTheFilibuster', 'HR1', 'S1', 'HR4', 'HR51']","@JonBowzerBauman @GOP @SenateDems @SenCortezMasto @SenSchumer @SenJackyRosen NOW, permanently end white supremacist Jim Crow relic that terrorizes US to this day. 
For Democrats to #BuildBackBetter #ForThePeople, DEMOCRATS MUST
#KillTheJimCrowFilibuster
#EndTheFilibuster PASS #HR1/#S1 &amp; #HR4 &amp; #HR51",0,climate
TheSupplyOffice,Thu Jun 03 07:39:46 +0000 2021,[],@RandPaul Oh they definitely will spin it or make like it never happened.  The main stream media is the Democrats machine.,0,politics
jalenxsimmons,Thu Jun 03 07:39:41 +0000 2021,[],RT @AvengerClitoris: Even if democrats had 65 senators they still wouldn't pass progressive policies. They're the problem.,0,politics
YesCT,Thu Jun 03 07:39:33 +0000 2021,[],RT @vaplan2018: What an amazing coincidence that the Republicans on the @CommissionVa (plus @GeorgeLBarker) all voted to keep the vestiges…,0,politics
ShelleyBeachok,Thu Jun 03 07:39:32 +0000 2021,[],RT @Ojeda4America: Democrats are getting our asses handed to us by dark money and GQP super PACs. We need to even up the playing field wher…,0,business
Andrewm23537573,Thu Jun 03 07:39:29 +0000 2021,[],"RT @SKYRIDER4538: So now 

You ain’t black if you don’t vote Democrat. 

You don’t know how to use the internet  if you’re minority. 

AND…",0,politics
KarenBoles,Thu Jun 03 07:39:14 +0000 2021,[],"RT @Joni_Looking: ATTENTION 

Re-Posting the Video below as a Reminder...

To AMPLIFY these DEMOCRATs RUNNING in 2022

 @AllenLEllison 

@K…",0,politics
VicHoffmanLA,Thu Jun 03 07:39:13 +0000 2021,[],"RT @mmpadellan: REMINDER: While Democrats have been fighting tooth and nail for:
- Infrastructure
- COVID Relief
- Voting Rights
- Racial J…",0,tech
imad403,Thu Jun 03 07:39:11 +0000 2021,[],"RT @RBReich: .
@SenatorSinema, if the filibuster isn't ended (because you and @Sen_JoeManchin refuse to work with other senate Democrats to…",0,politics
