user,date,hashtags,full_text,favorite_count,label,char_count,word_count,word_density,punctuation_count,title_word_count,upper_case_word_count,noun_count,verb_count,adj_count,adv_count,pron_count
Arcadia845,Tue May 25 14:06:22 +0000 2021,[],@SGBarbour Someone pls fill me in on the whole “environmentalism / climate change is real and fossil fuels are bad” and why they are bullshit concepts.,0,climate,151,26,5.592592592592593,3,1,0,12,4,5,1,2
outsider63,Tue May 25 14:06:21 +0000 2021,[],"@TyotoRiffle @GretaThunberg Your globalist mates have been promoting automotive bliss for the last 70 years. All of a sudden you cite the climate and mysterious strain of coronavirus as a pretext to reverse the process, but with catastrophic effects. What goes up, must come down.",0,climate,280,45,6.086956521739131,7,3,0,15,7,5,0,2
JudithSissener,Tue May 25 14:06:20 +0000 2021,[],"RT @Peters_Glen: 💥HUGE NEWS FOR CLIMATE💥

There @IEA with a clear message: ""There is no need for investment in new fossil fuel supply in ou…",0,climate,140,25,5.384615384615385,6,3,6,15,1,3,0,0
thackerpd,Tue May 25 14:06:20 +0000 2021,[],"How the Liberal Media Dismissed the Lab-Leak Theory and Smeared Its Supporters https://t.co/fP4wII1K4V

Call me crazy, but this thread comparing people who question if the virus leaked from a lab with climate denialism is really deranged. @R_H_Ebright @Ayjchan https://t.co/L3uZKEUvkf",0,climate,284,39,7.1,17,12,0,18,7,3,2,3
mira_hurley,Tue May 25 14:06:19 +0000 2021,[],"More information on $Nano:

https://t.co/GTm75cYhrf

https://t.co/fVYkVaL51U

https://t.co/97RwLaR2GL",1,climate,101,7,12.625,17,2,0,6,0,3,0,0
pigovian,Tue May 25 14:06:15 +0000 2021,[],"RT @SaveGreystead: Our beautiful established trees and green space, vital to mental and physical health and well-being. How can @LewishamCo…",0,climate,140,20,6.666666666666667,6,2,1,8,2,5,1,1
DavidPatersonca,Tue May 25 14:06:11 +0000 2021,['OilAndGas'],"RT @deepgreendesign: Has @acoyne spared any thoughts on the billions needed for abandoned #OilAndGas wells that should not exist?

Is it sm…",0,climate,140,22,6.086956521739131,5,2,1,9,4,2,2,1
UKPolarNetwork,Tue May 25 14:06:11 +0000 2021,"['Arctic', 'warming', 'impacts']","RT @AMAP_Arctic: 1/7 Why should we all care about #Arctic #warming?
Climate change is a global problem, but many of its #impacts are being…",0,climate,139,24,5.56,9,3,1,8,4,3,1,2
DoualyX,Tue May 25 14:06:09 +0000 2021,[],"""We finally have a proven blueprint for successfully passing Indigenous-led climate change policy in America – as well as the blueprint for replacing Tribal consultation with “Tribal consent” in American law for the second time (more on the first later)."" https://t.co/QucAKqfauv",0,climate,279,41,6.642857142857143,11,5,0,17,3,5,6,1
julia_doughty,Tue May 25 14:06:08 +0000 2021,['climatechange'],"RT @basementvegan: Ambitious action on climate change could be Biden's 'moon shot' #climatechange  
•
Despite all the acclaim, @POTUS's sti…",0,climate,140,20,6.666666666666667,9,2,1,15,1,1,0,0
Twink225,Tue May 25 14:06:07 +0000 2021,[],"RT @NickKnudsenUS: Woah. The president is actually doubling funding to help prepare communities for extreme weather.

Instead of - you know…",0,climate,140,21,6.363636363636363,5,3,1,8,5,1,2,1
RealDavidCarter,Tue May 25 14:06:06 +0000 2021,[],"RT @Taj_Ali1: The rise in Islamophobic hate crime in the UK, as well as the growing threat of far-right terrorism, are the end result of a…",0,climate,139,26,5.148148148148148,6,3,2,13,2,1,2,0
ingoodhands,Tue May 25 14:06:04 +0000 2021,[],"Recently, Trane made the world's largest climate commitment:

reducing one BILLION (!) metric tons of carbon emissions from their customers' footprint by 2030 

= 2% of the world's annual emissions

How do they plan to pull this off? Tune in: https://t.co/31vauAHo71",1,climate,266,41,6.333333333333333,17,4,1,16,5,4,2,2
ingoodhands,Tue May 25 14:06:03 +0000 2021,[],"The Buildings x Climate opportunity:

- bldgs consume ~40% of US energy
- 1/3 of bldg's energy use is from HVAC
- ~15% of world’s emissions come HVAC

As the world warms and people depend more on air conditioning, this % could 📈📈📈 https://t.co/NScnA7VABj",1,climate,254,44,5.644444444444445,17,4,3,25,5,2,0,0
ChristiAnne67,Tue May 25 14:06:02 +0000 2021,"['ClimateChange', 'Fertility', 'Agriculture', 'Pollinators', 'ClimateEmergency']","Scientists warn of fertility loss in many species due to climate change https://t.co/rEAVYCbUe6 An experiment with fruit flies reveals the looming threat of male fertility loss at high temperatures

#ClimateChange
🐞 #Fertility
#Agriculture
🐝 #Pollinators
#ClimateEmergency https://t.co/aVkTDRNTWH",0,climate,296,37,7.7894736842105265,15,5,0,22,5,4,0,0
FranceinIreland,Tue May 25 14:06:00 +0000 2021,[],"@Climate Advocates - Mary Robinson will lead this session with @Innamodja to discuss ‘The Great Green Wall’, a project to combat desertification in Sahel, and Orla Murphy to discuss climate impact of ‘fast fashion’ @SWalshEU   
👉https://t.co/6NV4TefsLK https://t.co/utoKFmm2oL",1,climate,276,37,7.2631578947368425,16,12,0,25,4,4,0,0
AlBawabaEnglish,Tue May 25 14:06:00 +0000 2021,['AlBawabaNews'],"The intensifying climate crisis, massive population displacements, political instabilities around the world, and growing racial, social, and economic inequalities pose the question ""how will we live together?""

#AlBawabaNews 

https://t.co/T1d90E6eeJ",0,climate,250,29,8.333333333333334,14,1,0,12,3,5,2,1
kwame_agyei,Tue May 25 14:05:58 +0000 2021,['ClimateAction'],RT @WeDontHaveTime: Want to know more about how @BTGroup is working with #ClimateAction? Learn more about them and give them your climate r…,0,climate,140,23,5.833333333333333,5,2,1,8,5,3,1,3
emgleesondublin,Tue May 25 14:05:57 +0000 2021,[],"RT @Lauraevelync: ""Changing the collective mindset of a civilisation calls for a shift in values. It means educating our children about hum…",0,climate,140,22,6.086956521739131,4,3,1,9,4,1,0,2
agnesbinagwaho,Tue May 25 14:05:55 +0000 2021,[],RT @ughe_org: 'I now see at least five layers of injustice that requires as I say to have a climate justice approach.' -Dr. Mary Robinson @…,0,climate,140,26,5.185185185185185,9,5,3,14,4,1,1,1
HailKnowUNL,Tue May 25 14:05:54 +0000 2021,[],RT @NOAAClimate: From the ENSO Blog: The tropical Pacific Ocean is warming up! What does that mean for the way we measure the El Niño-South…,0,climate,140,25,5.384615384615385,5,8,2,11,4,1,0,2
ab30303,Tue May 25 14:05:53 +0000 2021,[],Now do climate change and BLM moron. 🤦🏽‍♂️ https://t.co/ZJkG4X1MKR,0,climate,66,9,6.6,6,1,1,5,2,1,1,0
sondrawomen,Tue May 25 14:05:53 +0000 2021,[],"RT @bopinion: Jane Goodall has some advice for you: ""Go out there in your community. Do something you're passionate about. Realize that you…",0,climate,140,23,5.833333333333333,7,5,1,9,5,1,1,3
UNICEFuk_action,Tue May 25 14:05:53 +0000 2021,"['health', 'FuturesAtRisk']","How can we realise every child's right to #health, even when they're on the move in a changing climate?

By building resilient health systems!🏥

Our new #FuturesAtRisk report sets out how the UK Government can help ensure every child survives &amp; thrives ➡️https://t.co/xQCaIwL50k https://t.co/U7nUKmQixH",0,climate,306,44,6.8,19,4,1,14,10,5,4,3
MysticMareArt,Tue May 25 14:05:52 +0000 2021,[],"RT @Enviro_Voter: ""These local elections won’t get 2020-sized headlines with breathless coverage on CNN, but their winners will ultimately…",0,climate,139,19,6.95,6,2,2,9,3,4,0,1
islam_pinu,Tue May 25 14:05:51 +0000 2021,"['SheikhHasina', 'UNGA', 'climate']","RT @albd1971: HPM #SheikhHasina and @UN_PGA @volkan_bozkir today discussed various issues like the upcoming #UNGA session, #climate change,…",0,climate,140,18,7.368421052631579,11,0,4,16,1,2,0,0
imonteroluque,Tue May 25 14:05:50 +0000 2021,[],RT @EUCouncil: The EU aims to become the world’s 1️⃣st climate neutral continent by 2050. This is not only a political ambition but a concr…,0,climate,140,25,5.384615384615385,3,2,2,10,4,2,2,0
allyanababy,Tue May 25 14:05:50 +0000 2021,[],RT @balikbayanbaby: EU commission calling to fight climate change but trying to gag plant based companies that reduce our carbon footprint…,0,climate,139,21,6.318181818181818,2,0,2,10,6,1,0,1
donale1,Tue May 25 14:05:50 +0000 2021,[],RT @robreiner: We are facing serious challenges. Climate change. Criminal Justice reform. Infrastructure. Immigration reform. But if we don…,0,climate,140,19,7.0,7,7,1,11,3,2,0,2
onefleweast8755,Tue May 25 14:05:48 +0000 2021,[],@Kanibuz805 @RealCandaceO Climate change is real it just isn't going to kill us in 12 years. Every single thing goes towards atrophy. We as Americans have spent so much time and money but we alone can not heal the planet. So stop with the BS here. China is wealthy because they don't care about the climate,0,climate,306,56,5.368421052631579,8,7,1,16,11,6,8,5
EKostiuk25,Tue May 25 14:05:48 +0000 2021,[],@JamesMelville @KieserBill tops climate change doesn't it????? DISGUSTING,0,climate,73,8,8.11111111111111,8,0,1,5,2,2,1,1
robreiner,Tue May 25 00:48:16 +0000 2021,[],"We are facing serious challenges. Climate change. Criminal Justice reform. Infrastructure. Immigration reform. But if we don’t secure our Voting Rights, Democracy will die. Not hyperbole.",20213,climate,187,26,6.925925925925926,8,11,0,13,5,3,1,3
RepDanCrenshaw,Mon May 24 18:40:20 +0000 2021,[],"You aren’t, you liar. We aren’t denying climate change, we are just pointing out that your “solutions” will hurt people, and do nothing to prevent climate change. https://t.co/YFD59G7OiW",6077,climate,186,28,6.413793103448276,10,2,0,11,10,3,1,5
ajelow,Tue May 25 14:07:34 +0000 2021,[],"RT @AndersWijkman: Must read! Do not believe there are technical fixes to everything. 
The climate crisis requires a new culture and politi…",0,climate,140,22,6.086956521739131,4,3,1,11,4,2,1,0
NoSheds,Tue May 25 14:07:33 +0000 2021,[],"@the_scotsman_ @bobbyllew Of course it pollutes more. 2x the size = 2x power needed for same acceleration. The MPG is likely to be way higher than a normal family car. Given the current climate change crisis we are in, unless there is a very good reason for having a car like that, it is irresponsible",0,climate,301,55,5.375,10,3,1,16,10,8,2,3
CSISIndiaChair,Tue May 25 14:07:32 +0000 2021,[],RT @NeelimaJain_: Addressing the collective agenda of climate change requires a bottom-up approach. The state is where the action is. Let's…,0,climate,140,21,6.363636363636363,7,2,1,10,4,2,1,0
CLyftwynn,Tue May 25 14:07:23 +0000 2021,['biomass'],"RT @CCNFUK: If climate change is the biggest challenge of our time @AlokSharma_RDG, why aren't you challenging dirty #biomass subsidies? ht…",0,climate,140,21,6.363636363636363,8,1,2,12,3,2,2,2
DerBuschfunker,Tue May 25 14:07:14 +0000 2021,[],"RT @cflav: Today’s paper has climate change all over A1, climate stories leading National, and not one but two climate stories leading Busi…",0,climate,140,23,5.833333333333333,4,3,2,13,5,1,1,0
Anderso90936262,Tue May 25 14:07:07 +0000 2021,[],RT @ReutersScience: Swedish climate activist Greta Thunberg has set her sights on changing how the world produces and consumes food in orde…,0,climate,140,22,6.086956521739131,2,3,1,11,4,2,1,1
jalfd,Tue May 25 14:07:06 +0000 2021,[],RT @McBrDev: This climate change stuff is going to transform Europe and Russia (which is a huge country) and I don’t think we’re ready for…,0,climate,139,25,5.346153846153846,4,4,2,11,7,4,0,2
mstepczyk,Tue May 25 14:07:01 +0000 2021,[],"RT @jason_koebler: climate change is frying the sperm of various animals and probably humans also 

https://t.co/DalqPmBQ2I",0,climate,123,16,7.235294117647059,8,0,1,9,3,1,2,0
ChorltonLabour,Tue May 25 14:07:01 +0000 2021,[],RT @hacking4chorltz: Good to be back chairing a 'live' meeting today.The @ManCityCouncil Communities and Equalities Scrutiny Committee look…,0,climate,140,18,7.368421052631579,6,5,1,12,2,2,1,0
slumberrrr,Tue May 25 14:06:55 +0000 2021,[],RT @zoenone0none: love this framing. love it. is it the fact that the cost of having and raising kids gets more unaffordable every year? na…,0,climate,140,25,5.384615384615385,5,0,1,9,6,1,1,2
mschleifer13,Tue May 25 14:06:53 +0000 2021,[],RT @robreiner: We are facing serious challenges. Climate change. Criminal Justice reform. Infrastructure. Immigration reform. But if we don…,0,climate,140,19,7.0,7,7,1,11,3,2,0,2
earthFgardener,Tue May 25 14:06:51 +0000 2021,"['gardeners', 'climate', 'gardening', 'plastics', 'gardens', 'peatfree']","A must-read for all #gardeners in light of the beginning of the end for #climate-wrecking peat compost, not to mention #gardening-driven pollution from pesticides &amp; #plastics. Our natural world ain't here just to make #gardens pretty... #peatfree

https://t.co/5ixmouxH4j",0,climate,275,38,7.051282051282051,22,2,1,14,3,5,5,1
_DanWhyte,Tue May 25 14:06:50 +0000 2021,[],RT @iberthasewe: Community-based forest management has been promoted as an effective way to guarantee land rights for communities &amp; ensure…,0,climate,143,20,6.809523809523809,5,0,1,10,4,2,0,0
EDjath,Tue May 25 14:06:46 +0000 2021,"['DisposeWasteAndEarnCrypto', 'LATOKEN']","Today we know that climate is become one of the big issue in the world. especially about plastic pollution.
I know what I’m talking about because this is seen fluently in Africa where I live so came and change things.thanks to crypto currency
#DisposeWasteAndEarnCrypto  #LATOKEN",0,climate,279,45,6.065217391304348,5,4,3,11,11,2,5,5
doge4you,Tue May 25 14:06:44 +0000 2021,"['doge', 'musk']","&lt;DOGE Coin Price&gt;
DOGE/USDT(Binance): 0.34219
👉👉👉Check Price: https://t.co/af5ze6ZgCw👈👈👈
&lt;Headline News&gt;
New NASA Earth System Observatory Will Create a 3D, Holistic View of Earth – Help Address, Mitigate Climate Change - SciTechDaily
https://t.co/KmYMmVIPcj
#doge #musk https://t.co/Y2OHUWPJ3u",0,climate,306,35,8.5,34,18,2,33,0,4,1,0
himtiazxo,Tue May 25 14:06:42 +0000 2021,[],"RT @UN_PGA: I was delighted to meet with H.E. AK Abdul Momen Minister of Foreign Affairs, Bangladesh.We discussed many issues including the…",0,climate,140,22,6.086956521739131,7,8,5,13,5,1,0,1
vanityunfair,Tue May 25 14:06:40 +0000 2021,[],"RT @cflav: Today’s paper has climate change all over A1, climate stories leading National, and not one but two climate stories leading Busi…",0,climate,140,23,5.833333333333333,4,3,2,13,5,1,1,0
AcademiaKenya,Tue May 25 14:06:36 +0000 2021,"['agriculture', 'climatechange']",RT @MValMartin: JOB ALERT! Interested in conducting exciting research in #agriculture and #climatechange mitigation? Then check this 2-yr #…,0,climate,140,19,7.0,8,2,3,10,2,3,1,0
ManishBapnaWRI,Tue May 25 14:06:34 +0000 2021,[],"Healthy ecosystems are a lynchpin in the fight against climate change. If nature were protected and restored at scale, it could provide more than 1/3 the annual emissions reductions needed by 2030 to keep global warming below 2°C.

Read more from WRI: https://t.co/brDiVHg8Dt https://t.co/55c6Gc4RIv",1,climate,299,44,6.644444444444445,15,4,2,13,9,5,1,1
Nafulafeminist1,Tue May 25 14:06:34 +0000 2021,['BondConf'],#BondConf excellent discussion need for a paradigm shift frm international devt from charity to social justice to discuss reparation and political advocacy to change global economic leadership based on GDP to accountability to equitable sustainable climate justice indicators,0,climate,275,38,7.051282051282051,1,0,1,15,5,8,0,0
pajarosdelmonte,Tue May 25 14:06:32 +0000 2021,[],"RT @manuelacasasoli: ""NASA will design a new set of Earth-focused missions to provide key information to guide efforts related to #ClimateC…",0,climate,140,21,6.363636363636363,5,0,2,9,4,3,0,0
morsecodecorner,Tue May 25 14:06:31 +0000 2021,[],RT @robreiner: We are facing serious challenges. Climate change. Criminal Justice reform. Infrastructure. Immigration reform. But if we don…,0,climate,140,19,7.0,7,7,1,11,3,2,0,2
hozeaman,Tue May 25 14:06:30 +0000 2021,['Mediterranean'],"RT @Oceana_Pilar: 📢CLIMATE CHANGE RELEVANT FACT 🌍🌊: A grey whale navigating in the #Mediterranean Sea‼️

""Listen to the lost whale"" by @Rem…",0,climate,140,22,6.086956521739131,8,6,6,15,1,2,0,0
JaneHWBB,Tue May 25 14:06:29 +0000 2021,[],"RT @Minervasbard: We dealt w/ the constant threat of violence, w/ corrupt cops, compromised press (not the 1st time) out right lies from th…",0,climate,140,24,5.6,8,2,1,10,2,4,2,2
lazie_lacie,Tue May 25 14:06:28 +0000 2021,[],RT @McBrDev: This climate change stuff is going to transform Europe and Russia (which is a huge country) and I don’t think we’re ready for…,0,climate,139,25,5.346153846153846,4,4,2,11,7,4,0,2
CryptoCalf,Tue May 25 14:06:26 +0000 2021,[],@NicolasDorier @michael_saylor Coastal asia seems to have plenty of concern for climate change.,0,climate,95,13,6.785714285714286,4,1,0,9,2,0,1,0
